game_id,game_date,home_team,away_team,start_time,hour,minute,second
2001_01_NYG_DEN,2001-09-10,DEN,NYG,21:00:00,21,0,0
2001_02_WAS_GB,2001-09-24,GB,WAS,21:00:00,21,0,0
2001_03_SF_NYJ,2001-10-01,NYJ,SF,21:00:00,21,0,0
2001_04_STL_DET,2001-10-08,DET,LA,21:00:00,21,0,0
2001_05_WAS_DAL,2001-10-15,DAL,WAS,21:00:00,21,0,0
2001_06_PHI_NYG,2001-10-22,NYG,PHI,21:00:00,21,0,0
2001_07_TEN_PIT,2001-10-29,PIT,TEN,21:00:00,21,0,0
2001_08_DEN_OAK,2001-11-05,LV,DEN,21:00:00,21,0,0
2001_09_BAL_TEN,2001-11-12,TEN,BAL,21:00:00,21,0,0
2001_10_NYG_MIN,2001-11-19,MIN,NYG,21:00:00,21,0,0
2001_11_GB_DET,2001-11-22,DET,GB,12:30:00,12,30,0
2001_11_TB_STL,2001-11-26,LA,TB,21:00:00,21,0,0
2001_12_GB_JAX,2001-12-03,JAX,GB,21:00:00,21,0,0
2001_13_IND_MIA,2001-12-10,MIA,IND,21:00:00,21,0,0
2001_14_OAK_SD,2001-12-15,LAC,LV,17:00:00,17,0,0
2001_14_STL_NO,2001-12-17,NO,LA,21:00:00,21,0,0
2001_15_PHI_SF,2001-12-22,SF,PHI,17:00:00,17,0,0
2001_15_TEN_OAK,2001-12-22,LV,TEN,21:00:00,21,0,0
2001_16_BAL_TB,2001-12-29,TB,BAL,21:00:00,21,0,0
2001_17_DEN_IND,2002-01-06,IND,DEN,12:00:00,12,0,0
2001_17_MIN_BAL,2002-01-07,BAL,MIN,21:00:00,21,0,0
2001_18_SF_GB,2002-01-13,GB,SF,12:30:00,12,30,0
2001_19_BAL_PIT,2002-01-20,PIT,BAL,12:30:00,12,30,0
2001_20_NE_PIT,2002-01-27,PIT,NE,12:30:00,12,30,0
2001_21_STL_NE,2002-02-03,NE,LA,18:40:00,18,40,0
2002_01_PIT_NE,2002-09-09,NE,PIT,21:00:00,21,0,0
2002_02_PHI_WAS,2002-09-16,WAS,PHI,21:00:00,21,0,0
2002_03_STL_TB,2002-09-23,TB,LA,21:00:00,21,0,0
2002_04_DEN_BAL,2002-09-30,BAL,DEN,21:00:00,21,0,0
2002_05_GB_CHI,2002-10-07,CHI,GB,21:00:00,21,0,0
2002_06_SF_SEA,2002-10-14,SEA,SF,21:00:00,21,0,0
2002_07_IND_PIT,2002-10-21,PIT,IND,21:00:00,21,0,0
2002_08_NYG_PHI,2002-10-28,PHI,NYG,21:00:00,21,0,0
2002_09_MIA_GB,2002-11-04,GB,MIA,21:00:00,21,0,0
2002_10_OAK_DEN,2002-11-11,DEN,LV,21:00:00,21,0,0
2002_11_CHI_STL,2002-11-18,LA,CHI,21:00:00,21,0,0
2002_12_PHI_SF,2002-11-25,SF,PHI,21:00:00,21,0,0
2002_13_NE_DET,2002-11-28,DET,NE,12:30:00,12,30,0
2002_13_NYJ_OAK,2002-12-02,LV,NYJ,21:00:00,21,0,0
2002_14_CHI_MIA,2002-12-09,MIA,CHI,21:00:00,21,0,0
2002_15_NE_TEN,2002-12-16,TEN,NE,21:00:00,21,0,0
2002_16_PIT_TB,2002-12-23,TB,PIT,21:00:00,21,0,0
2002_16_SF_ARI,2002-12-21,ARI,SF,17:00:00,17,0,0
2002_17_KC_OAK,2002-12-28,LV,KC,17:00:00,17,0,0
2002_17_SF_STL,2002-12-30,LA,SF,21:00:00,21,0,0
2002_20_TB_PHI,2003-01-19,PHI,TB,15:00:00,15,0,0
2002_20_TEN_OAK,2003-01-19,LV,TEN,18:30:00,18,30,0
2002_21_OAK_TB,2003-01-26,TB,LV,18:18:00,18,18,0
2003_01_ARI_DET,2003-09-07,DET,ARI,09:06:08,9,6,8
2003_01_ATL_DAL,2003-09-07,DAL,ATL,11:19:07,11,19,7
2003_01_BAL_PIT,2003-09-07,PIT,BAL,09:06:08,9,6,8
2003_01_CHI_SF,2003-09-07,SF,CHI,09:20:06,9,20,6
2003_01_DEN_CIN,2003-09-07,CIN,DEN,09:06:09,9,6,9
2003_01_HOU_MIA,2003-09-07,MIA,HOU,09:06:02,9,6,2
2003_01_IND_CLE,2003-09-07,CLE,IND,09:06:20,9,6,20
2003_01_JAX_CAR,2003-09-07,CAR,JAX,09:05:57,9,5,57
2003_01_MIN_GB,2003-09-07,GB,MIN,08:05:19,8,5,19
2003_01_NE_BUF,2003-09-07,BUF,NE,09:07:22,9,7,22
2003_01_NO_SEA,2003-09-07,SEA,NO,09:18:14,9,18,14
2003_01_NYJ_WAS,2003-09-04,WAS,NYJ,17:09:06,17,9,6
2003_01_OAK_TEN,2003-09-07,TEN,LV,15:51:02,15,51,2
2003_01_SD_KC,2003-09-07,KC,LAC,08:14:06,8,14,6
2003_01_STL_NYG,2003-09-07,NYG,LA,09:05:18,9,5,18
2003_01_TB_PHI,2003-09-08,PHI,TB,17:09:36,17,9,36
2003_02_BUF_JAX,2003-09-14,JAX,BUF,09:03:00,9,3,0
2003_02_CAR_TB,2003-09-14,TB,CAR,12:05:32,12,5,32
2003_02_CHI_MIN,2003-09-14,MIN,CHI,15:44:26,15,44,26
2003_02_CIN_OAK,2003-09-14,LV,CIN,09:16:03,9,16,3
2003_02_CLE_BAL,2003-09-14,BAL,CLE,09:02:44,9,2,44
2003_02_DAL_NYG,2003-09-15,NYG,DAL,17:09:01,17,9,1
2003_02_DEN_SD,2003-09-14,LAC,DEN,09:16:23,9,16,23
2003_02_DET_GB,2003-09-14,GB,DET,08:03:11,8,3,11
2003_02_HOU_NO,2003-09-14,NO,HOU,08:02:33,8,2,33
2003_02_MIA_NYJ,2003-09-14,NYJ,MIA,09:02:55,9,2,55
2003_02_NE_PHI,2003-09-14,PHI,NE,12:15:33,12,15,33
2003_02_PIT_KC,2003-09-14,KC,PIT,08:02:47,8,2,47
2003_02_SEA_ARI,2003-09-14,ARI,SEA,09:05:41,9,5,41
2003_02_SF_STL,2003-09-14,LA,SF,08:03:55,8,3,55
2003_02_TEN_IND,2003-09-14,IND,TEN,08:02:50,8,2,50
2003_02_WAS_ATL,2003-09-14,ATL,WAS,09:03:33,9,3,33
2003_03_BAL_SD,2003-09-21,LAC,BAL,09:15:29,9,15,29
2003_03_CLE_SF,2003-09-21,SF,CLE,09:16:11,9,16,11
2003_03_GB_ARI,2003-09-21,ARI,GB,09:06:13,9,6,13
2003_03_JAX_IND,2003-09-21,IND,JAX,08:02:43,8,2,43
2003_03_KC_HOU,2003-09-21,HOU,KC,08:02:23,8,2,23
2003_03_MIN_DET,2003-09-21,DET,MIN,09:03:09,9,3,9
2003_03_NO_TEN,2003-09-21,TEN,NO,08:03:12,8,3,12
2003_03_NYG_WAS,2003-09-21,WAS,NYG,12:05:34,12,5,34
2003_03_NYJ_NE,2003-09-21,NE,NYJ,09:02:59,9,2,59
2003_03_OAK_DEN,2003-09-22,DEN,LV,15:09:22,15,9,22
2003_03_PIT_CIN,2003-09-21,CIN,PIT,09:02:18,9,2,18
2003_03_STL_SEA,2003-09-21,SEA,LA,09:05:58,9,5,58
2003_03_TB_ATL,2003-09-21,ATL,TB,09:03:29,9,3,29
2003_04_ARI_STL,2003-09-28,LA,ARI,08:03:08,8,3,8
2003_04_ATL_CAR,2003-09-28,CAR,ATL,12:15:38,12,15,38
2003_04_CIN_CLE,2003-09-28,CLE,CIN,09:02:43,9,2,43
2003_04_DAL_NYJ,2003-09-28,NYJ,DAL,12:15:36,12,15,36
2003_04_DET_DEN,2003-09-28,DEN,DET,10:15:23,10,15,23
2003_04_IND_NO,2003-09-28,NO,IND,15:37:11,15,37,11
2003_04_JAX_HOU,2003-09-28,HOU,JAX,08:03:05,8,3,5
2003_04_KC_BAL,2003-09-28,BAL,KC,12:06:00,12,6,0
2003_04_NE_WAS,2003-09-28,WAS,NE,09:03:05,9,3,5
2003_04_PHI_BUF,2003-09-28,BUF,PHI,09:03:05,9,3,5
2003_04_SD_OAK,2003-09-28,LV,LAC,09:05:47,9,5,47
2003_04_SF_MIN,2003-09-28,MIN,SF,08:03:04,8,3,4
2003_04_TEN_PIT,2003-09-28,PIT,TEN,09:02:18,9,2,18
2003_05_ARI_DAL,2003-10-05,DAL,ARI,08:02:21,8,2,21
2003_05_CIN_BUF,2003-10-05,BUF,CIN,09:03:05,9,3,5
2003_05_DEN_KC,2003-10-05,KC,DEN,08:26:36,8,26,36
2003_05_DET_SF,2003-10-05,SF,DET,09:15:16,9,15,16
2003_05_IND_TB,2003-10-06,TB,IND,17:09:15,17,9,15
2003_05_MIA_NYG,2003-10-05,NYG,MIA,09:02:59,9,2,59
2003_05_MIN_ATL,2003-10-05,ATL,MIN,09:03:09,9,3,9
2003_05_NO_CAR,2003-10-05,CAR,NO,09:02:51,9,2,51
2003_05_OAK_CHI,2003-10-05,CHI,LV,08:02:36,8,2,36
2003_05_SD_JAX,2003-10-05,JAX,LAC,12:05:45,12,5,45
2003_05_SEA_GB,2003-10-05,GB,SEA,08:04:45,8,4,45
2003_05_TEN_NE,2003-10-05,NE,TEN,09:02:31,9,2,31
2003_05_WAS_PHI,2003-10-05,PHI,WAS,12:16:10,12,16,10
2003_06_BAL_ARI,2003-10-12,ARI,BAL,09:15:43,9,15,43
2003_06_BUF_NYJ,2003-10-12,NYJ,BUF,12:15:42,12,15,42
2003_06_CAR_IND,2003-10-12,IND,CAR,08:03:12,8,3,12
2003_06_CHI_NO,2003-10-12,NO,CHI,08:03:19,8,3,19
2003_06_HOU_TEN,2003-10-12,TEN,HOU,08:13:59,8,13,59
2003_06_KC_GB,2003-10-12,GB,KC,08:03:37,8,3,37
2003_06_MIA_JAX,2003-10-12,JAX,MIA,09:02:34,9,2,34
2003_06_NYG_NE,2003-10-12,NE,NYG,09:03:00,9,3,0
2003_06_OAK_CLE,2003-10-12,CLE,LV,09:02:35,9,2,35
2003_06_PHI_DAL,2003-10-12,DAL,PHI,08:02:53,8,2,53
2003_06_PIT_DEN,2003-10-12,DEN,PIT,10:15:56,10,15,56
2003_06_TB_WAS,2003-10-12,WAS,TB,09:03:14,9,3,14
2003_07_BAL_CIN,2003-10-19,CIN,BAL,09:02:52,9,2,52
2003_07_CHI_SEA,2003-10-19,SEA,CHI,09:15:44,9,15,44
2003_07_DAL_DET,2003-10-19,DET,DAL,09:03:02,9,3,2
2003_07_DEN_MIN,2003-10-19,MIN,DEN,08:28:19,8,28,19
2003_07_GB_STL,2003-10-19,LA,GB,08:04:37,8,4,37
2003_07_KC_OAK,2003-10-20,LV,KC,15:39:58,15,39,58
2003_07_NE_MIA,2003-10-19,MIA,NE,09:03:37,9,3,37
2003_07_NO_ATL,2003-10-19,ATL,NO,09:03:23,9,3,23
2003_07_NYJ_HOU,2003-10-19,HOU,NYJ,11:05:40,11,5,40
2003_07_PHI_NYG,2003-10-19,NYG,PHI,09:01:00,9,1,0
2003_07_SD_CLE,2003-10-19,CLE,LAC,09:02:41,9,2,41
2003_07_TB_SF,2003-10-19,SF,TB,09:15:35,9,15,35
2003_07_TEN_CAR,2003-10-19,CAR,TEN,09:02:21,9,2,21
2003_07_WAS_BUF,2003-10-19,BUF,WAS,12:15:46,12,15,46
2003_08_BUF_KC,2003-10-26,KC,BUF,15:23:54,15,23,54
2003_08_CAR_NO,2003-10-26,NO,CAR,07:03:24,7,3,24
2003_08_CLE_NE,2003-10-26,NE,CLE,08:03:10,8,3,10
2003_08_DAL_TB,2003-10-26,TB,DAL,08:02:42,8,2,42
2003_08_DEN_BAL,2003-10-26,BAL,DEN,08:02:13,8,2,13
2003_08_DET_CHI,2003-10-26,CHI,DET,07:02:56,7,2,56
2003_08_HOU_IND,2003-10-26,IND,HOU,11:15:25,11,15,25
2003_08_MIA_SD,2003-10-27,LAC,MIA,14:16:04,14,16,4
2003_08_NYG_MIN,2003-10-26,MIN,NYG,07:03:26,7,3,26
2003_08_NYJ_PHI,2003-10-26,PHI,NYJ,11:15:45,11,15,45
2003_08_SEA_CIN,2003-10-26,CIN,SEA,08:02:57,8,2,57
2003_08_SF_ARI,2003-10-26,ARI,SF,09:05:51,9,5,51
2003_08_STL_PIT,2003-10-26,PIT,LA,08:03:42,8,3,42
2003_08_TEN_JAX,2003-10-26,JAX,TEN,08:02:39,8,2,39
2003_09_CAR_HOU,2003-11-02,HOU,CAR,07:02:53,7,2,53
2003_09_CIN_ARI,2003-11-02,ARI,CIN,09:05:32,9,5,32
2003_09_GB_MIN,2003-11-02,MIN,GB,14:48:14,14,48,14
2003_09_IND_MIA,2003-11-02,MIA,IND,08:02:36,8,2,36
2003_09_JAX_BAL,2003-11-02,BAL,JAX,08:02:09,8,2,9
2003_09_NE_DEN,2003-11-03,DEN,NE,14:09:02,14,9,2
2003_09_NO_TB,2003-11-02,TB,NO,08:02:22,8,2,22
2003_09_NYG_NYJ,2003-11-02,NYJ,NYG,08:03:02,8,3,2
2003_09_OAK_DET,2003-11-02,DET,LV,08:03:08,8,3,8
2003_09_PHI_ATL,2003-11-02,ATL,PHI,11:15:00,11,15,0
2003_09_PIT_SEA,2003-11-02,SEA,PIT,08:05:36,8,5,36
2003_09_SD_CHI,2003-11-02,CHI,LAC,07:02:39,7,2,39
2003_09_STL_SF,2003-11-02,SF,LA,08:17:09,8,17,9
2003_09_WAS_DAL,2003-11-02,DAL,WAS,10:16:18,10,16,18
2003_10_ARI_PIT,2003-11-09,PIT,ARI,08:03:08,8,3,8
2003_10_ATL_NYG,2003-11-09,NYG,ATL,08:12:03,8,12,3
2003_10_BAL_STL,2003-11-09,LA,BAL,14:40:14,14,40,14
2003_10_BUF_DAL,2003-11-09,DAL,BUF,10:15:44,10,15,44
2003_10_CHI_DET,2003-11-09,DET,CHI,08:03:04,8,3,4
2003_10_CLE_KC,2003-11-09,KC,CLE,07:03:18,7,3,18
2003_10_HOU_CIN,2003-11-09,CIN,HOU,08:03:00,8,3,0
2003_10_IND_JAX,2003-11-09,JAX,IND,08:02:43,8,2,43
2003_10_MIA_TEN,2003-11-09,TEN,MIA,08:21:23,8,21,23
2003_10_MIN_SD,2003-11-09,LAC,MIN,08:05:54,8,5,54
2003_10_NYJ_OAK,2003-11-09,LV,NYJ,09:15:33,9,15,33
2003_10_PHI_GB,2003-11-10,GB,PHI,15:09:45,15,9,45
2003_10_SEA_WAS,2003-11-09,WAS,SEA,08:02:38,8,2,38
2003_10_TB_CAR,2003-11-09,CAR,TB,08:03:29,8,3,29
2003_11_ARI_CLE,2003-11-16,CLE,ARI,08:03:05,8,3,5
2003_11_ATL_NO,2003-11-16,NO,ATL,07:04:27,7,4,27
2003_11_BAL_MIA,2003-11-16,MIA,BAL,08:03:02,8,3,2
2003_11_DAL_NE,2003-11-16,NE,DAL,15:37:49,15,37,49
2003_11_DET_SEA,2003-11-16,SEA,DET,08:23:10,8,23,10
2003_11_GB_TB,2003-11-16,TB,GB,11:15:29,11,15,29
2003_11_HOU_BUF,2003-11-16,BUF,HOU,08:03:00,8,3,0
2003_11_JAX_TEN,2003-11-16,TEN,JAX,07:02:23,7,2,23
2003_11_KC_CIN,2003-11-16,CIN,KC,08:03:09,8,3,9
2003_11_MIN_OAK,2003-11-16,LV,MIN,08:16:20,8,16,20
2003_11_NYG_PHI,2003-11-16,PHI,NYG,08:02:57,8,2,57
2003_11_NYJ_IND,2003-11-16,IND,NYJ,11:06:00,11,6,0
2003_11_SD_DEN,2003-11-16,DEN,LAC,09:05:33,9,5,33
2003_11_STL_CHI,2003-11-16,CHI,LA,07:03:00,7,3,0
2003_11_WAS_CAR,2003-11-16,CAR,WAS,08:03:11,8,3,11
2003_12_CAR_DAL,2003-11-23,DAL,CAR,07:03:58,7,3,58
2003_12_CHI_DEN,2003-11-23,DEN,CHI,09:05:59,9,5,59
2003_12_CIN_SD,2003-11-23,LAC,CIN,08:15:55,8,15,55
2003_12_DET_MIN,2003-11-23,MIN,DET,07:03:00,7,3,0
2003_12_IND_BUF,2003-11-23,BUF,IND,08:02:48,8,2,48
2003_12_JAX_NYJ,2003-11-23,NYJ,JAX,08:03:04,8,3,4
2003_12_NE_HOU,2003-11-23,HOU,NE,07:02:40,7,2,40
2003_12_NO_PHI,2003-11-23,PHI,NO,08:03:13,8,3,13
2003_12_OAK_KC,2003-11-23,KC,LV,10:16:19,10,16,19
2003_12_PIT_CLE,2003-11-23,CLE,PIT,08:02:43,8,2,43
2003_12_SEA_BAL,2003-11-23,BAL,SEA,08:02:46,8,2,46
2003_12_SF_GB,2003-11-23,GB,SF,07:03:18,7,3,18
2003_12_STL_ARI,2003-11-23,ARI,LA,09:05:57,9,5,57
2003_12_TEN_ATL,2003-11-23,ATL,TEN,11:15:20,11,15,20
2003_12_WAS_MIA,2003-11-23,MIA,WAS,15:37:19,15,37,19
2003_13_ARI_CHI,2003-11-30,CHI,ARI,07:03:00,7,3,0
2003_13_ATL_HOU,2003-11-30,HOU,ATL,07:03:03,7,3,3
2003_13_BUF_NYG,2003-11-30,NYG,BUF,08:02:53,8,2,53
2003_13_CIN_PIT,2003-11-30,PIT,CIN,08:03:00,8,3,0
2003_13_CLE_SEA,2003-11-30,SEA,CLE,08:15:27,8,15,27
2003_13_DEN_OAK,2003-11-30,LV,DEN,09:31:30,9,31,30
2003_13_GB_DET,2003-11-27,DET,GB,07:37:57,7,37,57
2003_13_KC_SD,2003-11-30,LAC,KC,08:15:21,8,15,21
2003_13_MIA_DAL,2003-11-27,DAL,MIA,10:16:15,10,16,15
2003_13_MIN_STL,2003-11-30,LA,MIN,08:03:13,8,3,13
2003_13_NE_IND,2003-11-30,IND,NE,08:03:07,8,3,7
2003_13_NO_WAS,2003-11-30,WAS,NO,11:06:05,11,6,5
2003_13_PHI_CAR,2003-11-30,CAR,PHI,08:02:43,8,2,43
2003_13_SF_BAL,2003-11-30,BAL,SF,08:02:23,8,2,23
2003_13_TB_JAX,2003-11-30,JAX,TB,15:36:46,15,36,46
2003_14_ARI_SF,2003-12-07,SF,ARI,08:05:20,8,5,20
2003_14_CAR_ATL,2003-12-07,ATL,CAR,15:37:22,15,37,22
2003_14_CHI_GB,2003-12-07,GB,CHI,07:03:12,7,3,12
2003_14_CIN_BAL,2003-12-07,BAL,CIN,08:02:44,8,2,44
2003_14_DAL_PHI,2003-12-07,PHI,DAL,08:03:03,8,3,3
2003_14_HOU_JAX,2003-12-07,JAX,HOU,08:02:54,8,2,54
2003_14_IND_TEN,2003-12-07,TEN,IND,07:03:00,7,3,0
2003_14_KC_DEN,2003-12-07,DEN,KC,09:15:37,9,15,37
2003_14_MIA_NE,2003-12-07,NE,MIA,11:16:01,11,16,1
2003_14_NYJ_BUF,2003-12-07,BUF,NYJ,11:15:51,11,15,51
2003_14_OAK_PIT,2003-12-07,PIT,LV,08:02:31,8,2,31
2003_14_SD_DET,2003-12-07,DET,LAC,08:03:25,8,3,25
2003_14_SEA_MIN,2003-12-07,MIN,SEA,07:49:10,7,49,10
2003_14_TB_NO,2003-12-07,NO,TB,07:03:04,7,3,4
2003_14_WAS_NYG,2003-12-07,NYG,WAS,08:03:25,8,3,25
2003_15_ATL_IND,2003-12-14,IND,ATL,08:03:16,8,3,16
2003_15_BAL_OAK,2003-12-14,LV,BAL,08:05:42,8,5,42
2003_15_BUF_TEN,2003-12-14,TEN,BUF,07:03:01,7,3,1
2003_15_CAR_ARI,2003-12-14,ARI,CAR,09:16:55,9,16,55
2003_15_CLE_DEN,2003-12-14,DEN,CLE,09:05:28,9,5,28
2003_15_DAL_WAS,2003-12-14,WAS,DAL,11:17:04,11,17,4
2003_15_DET_KC,2003-12-14,KC,DET,07:25:04,7,25,4
2003_15_GB_SD,2003-12-14,LAC,GB,08:16:38,8,16,38
2003_15_HOU_TB,2003-12-14,TB,HOU,08:03:17,8,3,17
2003_15_JAX_NE,2003-12-14,NE,JAX,08:03:04,8,3,4
2003_15_MIN_CHI,2003-12-14,CHI,MIN,07:02:54,7,2,54
2003_15_NYG_NO,2003-12-14,NO,NYG,14:36:21,14,36,21
2003_15_PIT_NYJ,2003-12-14,NYJ,PIT,08:14:56,8,14,56
2003_15_SEA_STL,2003-12-14,LA,SEA,07:03:19,7,3,19
2003_15_SF_CIN,2003-12-14,CIN,SF,08:03:09,8,3,9
2003_16_ARI_SEA,2003-12-21,SEA,ARI,08:15:30,8,15,30
2003_16_ATL_TB,2003-12-20,TB,ATL,08:35:22,8,35,22
2003_16_BAL_CLE,2003-12-21,CLE,BAL,08:02:53,8,2,53
2003_16_CIN_STL,2003-12-21,LA,CIN,07:02:51,7,2,51
2003_16_DEN_IND,2003-12-21,IND,DEN,15:36:41,15,36,41
2003_16_DET_CAR,2003-12-21,CAR,DET,08:02:56,8,2,56
2003_16_KC_MIN,2003-12-20,MIN,KC,11:17:01,11,17,1
2003_16_MIA_BUF,2003-12-21,BUF,MIA,08:02:56,8,2,56
2003_16_NE_NYJ,2003-12-20,NYJ,NE,15:37:10,15,37,10
2003_16_NO_JAX,2003-12-21,JAX,NO,08:03:40,8,3,40
2003_16_NYG_DAL,2003-12-21,DAL,NYG,07:02:45,7,2,45
2003_16_SD_PIT,2003-12-21,PIT,LAC,11:05:54,11,5,54
2003_16_SF_PHI,2003-12-21,PHI,SF,11:15:31,11,15,31
2003_16_TEN_HOU,2003-12-21,HOU,TEN,07:02:39,7,2,39
2003_16_WAS_CHI,2003-12-21,CHI,WAS,07:03:36,7,3,36
2003_17_BUF_NE,2003-12-27,NE,BUF,08:36:31,8,36,31
2003_17_CAR_NYG,2003-12-28,NYG,CAR,11:05:07,11,5,7
2003_17_CHI_KC,2003-12-28,KC,CHI,07:03:04,7,3,4
2003_17_CLE_CIN,2003-12-28,CIN,CLE,08:02:35,8,2,35
2003_17_DAL_NO,2003-12-28,NO,DAL,07:03:00,7,3,0
2003_17_DEN_GB,2003-12-28,GB,DEN,10:16:15,10,16,15
